0,0.6,72.8,70.83333333333333,18.5,0.3207207207207207,28.066666666666666,0.6199524940617577,0.3654024051803885,0.6751361161524501,14.2,15.233333333333333,6.433333333333334,2.2333333333333334,18.3,0.4482758620689655,71.20689655172414,78.44827586206897,18.0,0.36015325670498083,20.93103448275862,0.7627677100494233,0.34970530451866405,0.6280373831775701,13.03448275862069,16.20689655172414,7.068965517241379,3.0,19.103448275862068
1,0.8928571428571429,85.21428571428571,70.25,20.071428571428573,0.3505338078291815,25.0,0.7014285714285714,0.3946146703806871,0.6783523225241017,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.6551724137931034,67.79310344827586,63.13793103448276,15.482758620689655,0.34075723830734966,19.551724137931036,0.6578483245149912,0.3722772277227723,0.728515625,14.206896551724139,14.068965517241379,6.862068965517241,2.9655172413793105,15.89655172413793
0,0.7931034482758621,74.51724137931035,65.82758620689656,20.06896551724138,0.3487972508591065,22.896551724137932,0.6536144578313253,0.37362637362637363,0.6777677767776777,16.620689655172413,13.793103448275861,7.379310344827586,5.068965517241379,18.75862068965517,0.6206896551724138,75.96551724137932,69.17241379310344,12.586206896551724,0.3178082191780822,26.20689655172414,0.6697368421052632,0.3997985901309164,0.6793969849246231,15.551724137931034,14.0,5.206896551724138,4.241379310344827,19.413793103448278
1,0.7931034482758621,79.34482758620689,73.24137931034483,17.93103448275862,0.38076923076923075,25.17241379310345,0.7657534246575343,0.35906432748538014,0.6553398058252428,15.620689655172415,18.24137931034483,7.103448275862069,4.0,20.96551724137931,0.8787878787878788,79.24242424242425,64.33333333333333,20.484848484848484,0.3890532544378698,20.03030303030303,0.6928895612708018,0.337406015037594,0.6769911504424779,16.818181818181817,13.363636363636363,8.393939393939394,4.454545454545454,17.272727272727273
0,0.6,72.4,68.0,22.5,0.3540740740740741,20.466666666666665,0.7703583061889251,0.3122994652406417,0.676560900716479,14.666666666666666,14.2,7.766666666666667,3.066666666666667,18.666666666666668,0.7241379310344828,74.48275862068965,69.75862068965517,17.03448275862069,0.3765182186234818,19.517241379310345,0.6855123674911661,0.3282980866062437,0.6857419980601358,16.0,14.172413793103448,6.551724137931035,2.793103448275862,17.103448275862068
1,0.7,80.03333333333333,71.4,15.7,0.386411889596603,22.1,0.6742081447963801,0.4071691176470588,0.6453353893600616,15.633333333333333,15.8,5.933333333333334,7.733333333333333,18.4,0.7419354838709677,72.45161290322581,63.67741935483871,16.129032258064516,0.384,24.161290322580644,0.753004005340454,0.34994807892004154,0.700925925925926,13.419354838709678,13.741935483870968,6.935483870967742,2.5161290322580645,21.419354838709676
0,0.5666666666666667,74.0,72.66666666666667,11.566666666666666,0.3631123919308357,24.266666666666666,0.7005494505494505,0.36160714285714285,0.6616541353383458,15.5,16.133333333333333,5.333333333333333,4.233333333333333,20.566666666666666,0.8,81.96666666666667,70.4,20.6,0.3559870550161812,28.066666666666666,0.7090261282660333,0.3782051282051282,0.6543909348441926,13.833333333333334,14.033333333333333,8.5,5.133333333333334,21.266666666666666
1,0.7419354838709677,77.06451612903226,68.19354838709677,19.06451612903226,0.3756345177664975,24.64516129032258,0.7212041884816754,0.3623898139079334,0.714936247723133,15.741935483870968,14.548387096774194,6.806451612903226,3.5161290322580645,18.64516129032258,0.6071428571428571,67.32142857142857,61.5,19.5,0.3424908424908425,21.535714285714285,0.6898839137645107,0.3346456692913386,0.6780538302277432,12.285714285714286,10.607142857142858,5.178571428571429,4.25,18.964285714285715
0,0.7419354838709677,73.09677419354838,66.41935483870968,21.032258064516128,0.3665644171779141,21.096774193548388,0.6620795107033639,0.3600764087870105,0.6719478098788444,14.193548387096774,15.161290322580646,7.064516129032258,3.5483870967741935,18.451612903225808,0.8,75.43333333333334,61.4,20.166666666666668,0.3685950413223141,19.1,0.7225130890052356,0.3146551724137931,0.6952554744525548,18.266666666666666,13.166666666666666,7.0,3.1,19.133333333333333
1,0.7666666666666667,81.33333333333333,66.36666666666666,14.133333333333333,0.33962264150943394,24.133333333333333,0.6657458563535912,0.38858695652173914,0.6999132697311362,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7333333333333333,65.96666666666667,60.1,12.133333333333333,0.3324175824175824,20.233333333333334,0.7182866556836903,0.3989473684210526,0.71005291005291,13.9,12.233333333333333,5.066666666666666,2.0,16.1
0,0.8620689655172413,69.34482758620689,58.206896551724135,14.758620689655173,0.3598130841121495,22.137931034482758,0.705607476635514,0.3812636165577342,0.735140771637122,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587,0.8214285714285714,78.39285714285714,67.67857142857143,15.25,0.3793911007025761,23.607142857142858,0.7700453857791225,0.4137542277339346,0.6550048590864918,16.321428571428573,13.571428571428571,6.0,3.642857142857143,18.642857142857142
1,0.6774193548387096,71.7741935483871,66.48387096774194,20.967741935483872,0.3569230769230769,18.161290322580644,0.6589698046181173,0.3669885864793679,0.6630883567299752,13.741935483870968,13.612903225806452,5.709677419354839,4.32258064516129,16.870967741935484,0.8,74.53333333333333,68.1,15.833333333333334,0.38526315789473686,19.4,0.7061855670103093,0.32082922013820336,0.6666666666666666,13.566666666666666,12.5,7.966666666666667,3.2,19.333333333333332
0,0.7666666666666667,77.1,69.93333333333334,21.8,0.3562691131498471,21.433333333333334,0.6905132192846034,0.33494675701839305,0.6705539358600583,17.1,14.866666666666667,8.8,3.6,20.133333333333333,0.7096774193548387,80.09677419354838,71.19354838709677,21.774193548387096,0.38074074074074077,22.838709677419356,0.7598870056497176,0.3146167557932264,0.6626889419252188,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904
1,0.8,71.16666666666667,60.166666666666664,18.966666666666665,0.3936731107205624,18.6,0.7078853046594982,0.35135135135135137,0.705937794533459,14.166666666666666,11.8,6.933333333333334,3.7666666666666666,18.6,0.6666666666666666,72.8,71.26666666666667,15.466666666666667,0.33405172413793105,25.8,0.6989664082687338,0.3795121951219512,0.6303030303030303,10.266666666666667,19.466666666666665,8.0,2.9,20.733333333333334
